source,url,title,price,period,bedrooms,bathrooms,toilets,size_sqm,furnishing,condition,property_type_clean,neighborhood
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/1bdrm-block-of-flats-in-port-harcourt-for-rent-awIv6QJbMQOYFTi7cim6gDbz.html?page=10&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=221,1bdrm Block of Flats in Port-Harcourt for rent,1500000.0,per annum,1.0,2.0,2.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Igwuruta / Rukpokwu
Jiji,https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-3-port-harcourt-for-rent-k6RVlFKSjD5dh69SYKHPzFYe.html?page=3&pos=15&cur_pos=15&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=62,3bdrm Block of Flats in GRA Phase 3 / Port-Harcourt for rent,2500000.0,per annum,3.0,2.0,2.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-cedarwood-estate-port-harcourt-for-rent-hqtfMAfFxDouxFY4XA1pi4nr.html?page=4&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=77,"3bdrm Block of Flats in Cedarwood Estate, Port-Harcourt for rent",3200000.0,per annum,3.0,5.0,5.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/5bdrm-bungalow-in-gra-port-harcourt-for-rent-9Y1JPe8iiPw4aWaxFkSbyf8A.html?page=2&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=28,"5bdrm Bungalow in Gra, Port-Harcourt for rent",8000000.0,per annum,5.0,5.0,5.0,465.0,Unfurnished,Renovated,Bungalow,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-flourish-gardens-port-harcourt-for-rent-a43orsL8S6iQIlpQBK8xJ758.html?page=6&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=127,"3bdrm Block of Flats in Flourish Gardens, Port-Harcourt for rent",3000000.0,per annum,3.0,4.0,4.0,465.0,Semi-Furnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-shell-cooperative-port-harcourt-for-rent-C5GS3b0MhhfwvsY88bV5QyjW.html?page=1&pos=12&cur_pos=12&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=11,"2bdrm Duplex in Shell Cooperative, Port-Harcourt for rent",3500000.0,per annum,2.0,3.0,3.0,600.0,Unfurnished,Newly-Built,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-zW9jxL3oykUUG2lLtUlznArH.html?page=8&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=190,2bdrm Block of Flats in Port-Harcourt for rent,1600000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Newly-Built,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/eliozu/houses-apartments-for-rent/4bdrm-duplex-in-naf-harmony-estate-eliozu-for-rent-909HLRFci1VioePqBXGaLVgZ.html?page=4&pos=17&cur_pos=17&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=88,"4bdrm Duplex in Naf Harmony Estate, Eliozu for rent",12000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Newly-Built,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-ceedarwood-estate-port-harcourt-for-rent-saWOPx8R0xNTuuPc7x8y6gg9.html?page=6&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=137,"2bdrm Block of Flats in Ceedarwood Estate, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,644.0,Unfurnished,Newly-Built,Apartment/Flat,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-sunville-estate-port-harcourt-for-rent-BvxH0HVUFVtSg8BEwtOt0Avc.html?page=7&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=151,"4bdrm Duplex in Sunville Estate, Port-Harcourt for rent",6000000.0,per annum,4.0,5.0,5.0,555.0,Semi-Furnished,Newly-Built,Duplex,Peter Odili / Trans Amadi / Abuloma
Jiji,https://jiji.ng/old-gra/houses-apartments-for-rent/2bdrm-block-of-flats-in-old-gra-for-rent-hYQEK8d58hcNXtAfNmOPa0sk.html?page=5&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=116,2bdrm Block of Flats in Old GRA for rent,3000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/5bdrm-duplex-in-gra-phase-2-port-harcourt-for-rent-93r6ifUIFIprpBQQVB4psJ7E.html?page=4&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=75,5bdrm Duplex in GRA Phase 2 / Port-Harcourt for rent,12000000.0,per annum,5.0,6.0,6.0,465.0,Unfurnished,Fairly Used,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-wI4R9GngZatqu9YzrvYalL9H.html?page=3&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=55,2bdrm Block of Flats in Port-Harcourt for rent,2000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-stadium-road-port-harcourt-for-rent-wac4hiaRockdIha75O4w4X1x.html?page=8&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=172,"4bdrm Duplex in Stadium Road, Port-Harcourt for rent",4000000.0,per annum,4.0,5.0,5.0,555.0,Unfurnished,Fairly Used,Duplex,Stadium / Rumuomasi / Olu Obasanjo
Jiji,https://jiji.ng/oredo/houses-apartments-for-rent/3bdrm-apartment-in-benin-city-for-rent-zQrXGYAtBQWSLHezuOXN00eG.html?page=7&pos=20&cur_pos=20&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=430,3bdrm Apartment in Benin City for rent,1000000.0,per annum,3.0,3.0,3.0,500.0,Semi-Furnished,Renovated,Apartment/Flat,Igwuruta / Rukpokwu
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-agip-estate-port-harcourt-for-rent-zjahc07EG0d0BnoegbLduU8k.html?page=3&pos=3&cur_pos=3&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=50,"3bdrm Duplex in Agip Estate, Port-Harcourt for rent",3000000.0,per annum,3.0,4.0,4.0,555.0,Unfurnished,Fairly Used,Duplex,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-yWQTmFQXvTK8qLaMglSik0bZ.html?page=6&pos=3&cur_pos=3&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=122,2bdrm Block of Flats in Port-Harcourt for rent,2500000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Rumuola / Rumuokoro / Rumuodomaya
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-hkw1vC2HXoCevHEn2zTepTkK.html?page=6&pos=16&cur_pos=16&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=135,2bdrm Block of Flats in Port-Harcourt for rent,2000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Choba / Ozuoba
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-gra-port-harcourt-for-rent-kakAf5t3TZaA6gJFo1Cz1c35.html?page=4&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=72,"4bdrm Duplex in Gra, Port-Harcourt for rent",12000000.0,per annum,4.0,5.0,5.0,555.0,Unfurnished,Fairly Used,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-paradise-estate-port-harcourt-for-rent-crBR6jd2byiS1Ct2CzVDaqUr.html?page=5&pos=16&cur_pos=16&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=111,"2bdrm Block of Flats in Paradise Estate, Port-Harcourt for rent",1800000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/rumuibekwe/houses-apartments-for-rent/3bdrm-duplex-in-rumuibekwe-for-rent-fE4VuTiNJJJzsahCuqha3iuq.html?page=11&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=244,3bdrm Duplex in Rumuibekwe for rent,6000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Fairly Used,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/4bdrm-duplex-in-shell-corperative-gra-phase-2-port-harcourt-for-rent-fdeCVFRF0GYnZwTaNISVCwRf.html?page=3&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=58,"4bdrm Duplex in Shell Corperative, GRA Phase 2 / Port-Harcourt for rent",8000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Fairly Used,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-ada-george-port-harcourt-for-rent-bJnwxSTyHtsCvXPl0YEt5YF.html?page=11&pos=10&cur_pos=10&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=249,"2bdrm Block of Flats in Ada George, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-4bdrm-duplex-in-sun-city-estate-port-harcourt-for-rent-8EMyNHryLUdPpRQRvL0XNXMb.html?page=7&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=167,"Furnished 4bdrm Duplex in Sun City Estate, Port-Harcourt for rent",8000000.0,per annum,4.0,5.0,5.0,465.0,Furnished,Fairly Used,Duplex,Peter Odili / Trans Amadi / Abuloma
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-shell-cooperative-port-harcourt-for-rent-xBrZqoO2OtQj0hBVbScgdsZs.html?page=2&pos=10&cur_pos=10&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=33,"3bdrm Block of Flats in Shell Cooperative, Port-Harcourt for rent",3500000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-4bdrm-duplex-in-reedemer-estate-port-harcourt-for-rent-bahhS9RK5VAAF3a3LoEfSbEb.html?page=5&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=104,"Furnished 4bdrm Duplex in Reedemer Estate, Port-Harcourt for rent",8000000.0,per annum,4.0,6.0,6.0,555.0,Furnished,Newly-Built,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/woji/houses-apartments-for-rent/2bdrm-block-of-flats-in-woji-town-for-rent-wuEFMlYZlj4RVgVoIdXpJkoR.html?page=1&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=3,2bdrm Block of Flats in Woji Town for rent,3600000.0,per annum,2.0,3.0,3.0,780.0,Unfurnished,Newly-Built,Apartment/Flat,Woji
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-4bdrm-bungalow-in-dap-estate-port-harcourt-for-rent-7xgY0XGmDpEn7OytMTwGmphX.html?page=4&pos=12&cur_pos=12&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=83,"Furnished 4bdrm Bungalow in Dap Estate, Port-Harcourt for rent",3000000.0,per annum,4.0,5.0,5.0,55.0,Furnished,Fairly Used,Bungalow,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-3-port-harcourt-for-rent-meZ0X3VYkQwtCse2TdQjdIQ8.html?page=5&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=96,3bdrm Block of Flats in GRA Phase 3 / Port-Harcourt for rent,4000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-rumuibekwe-port-harcourt-for-rent-ljK1BjIzlIsaWHdpsIeCqGDA.html?page=11&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=243,"4bdrm Duplex in Rumuibekwe, Port-Harcourt for rent",6000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Fairly Used,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-reef-court-estate-port-harcourt-for-rent-6DNUDhhLGMxmoaUMuZDR9SBK.html?page=5&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=113,"4bdrm Duplex in Reef Court Estate, Port-Harcourt for rent",8000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Newly-Built,Duplex,Peter Odili / Trans Amadi / Abuloma
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-nke7JLMIA0HBvxB03epPuAIE.html?page=7&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=145,2bdrm Block of Flats in Port-Harcourt for rent,1800000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Peter Odili / Trans Amadi / Abuloma
Jiji,https://jiji.ng/trans-amadi/houses-apartments-for-rent/1bdrm-block-of-flats-in-trans-amadi-for-rent-t0NkHnfEOFVl03T935WQP1k.html?page=9&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=215,1bdrm Block of Flats in Trans Amadi for rent,4000000.0,per annum,1.0,2.0,2.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-cedarwood-estate-port-harcourt-for-rent-95szq10qeB8eUumXgxU1fCEi.html?page=2&pos=15&cur_pos=15&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=38,"3bdrm Duplex in Cedarwood Estate, Port-Harcourt for rent",5000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Newly-Built,Duplex,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/studio-apartment-in-chinyere-maternity-port-harcourt-for-rent-CwtUcuTHuxe4PZj23ZohsUZ6.html?page=12&pos=1&cur_pos=1&ads_per_page=3&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=264,"Studio Apartment in Chinyere Maternity, Port-Harcourt for rent",600000.0,per annum,1.0,1.0,1.0,465.0,Semi-Furnished,Fairly Used,Self Contain / Studio,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-omachi-estate-port-harcourt-for-rent-VlMbe8RBA4qhIpHF2OU8jN8.html?page=1&pos=10&cur_pos=10&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=9,"2bdrm Duplex in Omachi Estate, Port-Harcourt for rent",3500000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Duplex,Rumuola / Rumuokoro / Rumuodomaya
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-port-harcourt-for-rent-39Er5tGFJonibENuZpj7aSsA.html?page=3&pos=13&cur_pos=13&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=60,3bdrm Block of Flats in Port-Harcourt for rent,2500000.0,per annum,3.0,4.0,4.0,456.0,Unfurnished,Newly-Built,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/4bdrm-bungalow-in-gra-phase-2-port-harcourt-for-rent-kmVQxa7NdNKkSiZxKWmQcoew.html?page=2&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=24,4bdrm Bungalow in GRA Phase 2 / Port-Harcourt for rent,15000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Newly-Built,Bungalow,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-shell-corperative-port-harcourt-for-rent-feOSqE9sPtKCAg95g2ADG0YY.html?page=8&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=178,"2bdrm Duplex in Shell Corperative, Port-Harcourt for rent",5000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Duplex,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-bungalow-in-federal-estate-agip-port-harcourt-for-rent-xxYFaALCkzUuYTSF9B1KIo6G.html?page=4&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=82,"3bdrm Bungalow in Federal Estate Agip, Port-Harcourt for rent",3000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Fairly Used,Bungalow,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-port-harcourt-for-rent-NUpZl1mFcMjAWYNtiLMndVU.html?page=9&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=192,2bdrm Duplex in Port-Harcourt for rent,2000000.0,per annum,2.0,3.0,3.0,555.0,Semi-Furnished,Newly-Built,Duplex,Iwofe / Orazi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-woji-estate-port-harcourt-for-rent-yw8UdWdmtK3P3ETo7hadUszi.html?page=5&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=118,"2bdrm Block of Flats in Woji Estate, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,456.0,Semi-Furnished,Newly-Built,Apartment/Flat,Woji
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-BqSauoFBYVPhZNKelLd80vEx.html?page=7&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=148,2bdrm Block of Flats in Port-Harcourt for rent,1500000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/1bdrm-block-of-flats-in-chinda-gra-phase-3-port-harcourt-for-rent-hNKAE6mreRNorHuReInTBBpQ.html?page=9&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=197,"1bdrm Block of Flats in Chinda, GRA Phase 3 / Port-Harcourt for rent",2000000.0,per annum,1.0,2.0,2.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-port-harcourt-for-rent-wIuEigWdpUhFYGw5qT6KjyOi.html?page=7&pos=17&cur_pos=17&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=160,4bdrm Duplex in Port-Harcourt for rent,5000000.0,per annum,4.0,5.0,5.0,645.0,Unfurnished,Fairly Used,Duplex,Peter Odili / Trans Amadi / Abuloma
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-port-harcourt-for-rent-fq8aGip1Mgisximr0Xxg6sVS.html?page=10&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=236,4bdrm Duplex in Port-Harcourt for rent,3000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Fairly Used,Duplex,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/4bdrm-duplex-in-old-gra-port-for-rent-5Bzn9Sbqx6zW947c4XaagNJ4.html?page=11&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=240,4bdrm Duplex in Old Gra Port for rent,7000000.0,per annum,4.0,5.0,5.0,658.0,Unfurnished,Old,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-bungalow-in-eliozu-unity-port-harcourt-for-rent-1KpsKjwYSTiAGlsXG4cOegXZ.html?page=1&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=23,"4bdrm Bungalow in Eliozu ..Unity, Port-Harcourt for rent",3500000.0,per annum,4.0,5.0,5.0,555.0,Unfurnished,Fairly Used,Bungalow,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-shell-corporative-port-harcourt-for-rent-wJhqmDp1lWMrsOMx9h65LKET.html?page=8&pos=16&cur_pos=16&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=183,"2bdrm Block of Flats in Shell Corporative, Port-Harcourt for rent",2800000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-ada-george-port-harcourt-for-rent-mfuLyxDlD3k0cns1jqC1g8k7.html?page=2&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=46,"2bdrm Block of Flats in Ada George, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,323.0,Semi-Furnished,Newly-Built,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/1bdrm-block-of-flats-in-port-harcourt-for-rent-eUtwqPE6gfMQ9uxxJMwCSmkh.html?page=10&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=226,1bdrm Block of Flats in Port-Harcourt for rent,900000.0,per annum,1.0,2.0,2.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/east-west-road/houses-apartments-for-rent/2bdrm-duplex-in-east-west-road-for-rent-wRCMJsBrshPyu1uegJsEb7ic.html?page=8&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=176,2bdrm Duplex in East West Road for rent,3500000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Duplex,Igwuruta / Rukpokwu
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-port-harcourt-for-rent-mOyY6pWYXxAIEIARX39he27U.html?page=6&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=140,4bdrm Duplex in Port-Harcourt for rent,8000000.0,per annum,4.0,5.0,5.0,465.0,Unfurnished,Newly-Built,Duplex,Woji
Jiji,https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-3-port-harcourt-for-rent-som0IiwwkSSIA6MsP7dTrM5y.html?page=7&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=152,3bdrm Block of Flats in GRA Phase 3 / Port-Harcourt for rent,3000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Renovated,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/4bdrm-duplex-in-woji-port-harcourt-for-rent-l2slfPMMUAFPwx1oZnkWYmGw.html?page=6&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=124,"4bdrm Duplex in Woji, Port-Harcourt for rent",12000000.0,per annum,4.0,5.0,5.0,455.0,Semi-Furnished,Newly-Built,Duplex,Woji
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-port-harcourt-for-rent-zbZA1CHrtaOvIxILR5AvO6Y8.html?page=9&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=195,Furnished 2bdrm Block of Flats in Port-Harcourt for rent,1500000.0,per annum,2.0,3.0,3.0,565.0,Furnished,Fairly Used,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/woji/houses-apartments-for-rent/furnished-2bdrm-duplex-in-ada-george-woji-for-rent-me0c2X2XviUcfMthWy0IgR15.html?page=10&pos=4&cur_pos=4&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=219,"Furnished 2bdrm Duplex in Ada George, Woji for rent",2000000.0,per annum,2.0,3.0,3.0,555.0,Furnished,Newly-Built,Duplex,Woji
Jiji,https://jiji.ng/woji/houses-apartments-for-rent/2bdrm-block-of-flats-in-woji-for-rent-BXnWYOSldNse7n6gqsfHPnSM.html?page=9&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=199,2bdrm Block of Flats in Woji for rent,2000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Renovated,Apartment/Flat,Woji
